SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.9400, 47, -0.02590913, -0.45375937, -0.87012714, 35.24988174, 16.62919807, -1.90647507, -17.85496140, -14.79474831, -19.79500389, 26.33921432, 2.32984495, -102.90348816, -0.60303628, 0.15743287, -0.16581249, -0.76424366, 0.06336145, 0.01591780, -0.02813822, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.9600, 48, -0.02008667, -0.46357161, -0.86998498, 37.58437347, 22.69484520, -2.67182159, -17.79695129, -15.61818886, -19.40077209, 27.10198975, 2.76520252, -102.74493408, -0.60228384, 0.16455211, -0.16835187, -0.76278085, 0.06435291, 0.01448119, -0.02239592, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 0.9800, 49, -0.00698510, -0.47984082, -0.88354778, 39.40991592, 25.29954910, -2.75651383, -17.36185265, -16.66878700, -18.97621727, 27.89937592, 3.23553205, -102.56068420, -0.60151106, 0.17210867, -0.17087303, -0.76116067, 0.05941028, 0.01872340, -0.00223208, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.0000, 50, -0.00383934, -0.49384120, -0.88402134, 36.46012878, 19.08543015, -2.01891255, -17.41986275, -15.76016140, -19.21882057, 28.62896347, 3.59661484, -102.41968536, -0.60067379, 0.17851514, -0.17356911, -0.75973493, 0.06368829, 0.02102948, 0.00489989, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.0200, 51, -0.00174795, -0.50198841, -0.86560124, 34.18870163, 14.23485756, -1.03989291, -17.10079384, -17.12309837, -19.67370605, 29.32027054, 3.85609651, -102.30073547, -0.59988236, 0.18401393, -0.17657213, -0.75835502, 0.06676116, 0.01858988, -0.00737571, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.0400, 52, -0.00247071, -0.50939131, -0.84406418, 34.20714569, 15.23037529, -1.96584249, -17.15880394, -16.49841881, -18.94588661, 30.00976753, 4.15681553, -102.18618011, -0.59893703, 0.18975744, -0.17933479, -0.75703746, 0.07215296, 0.01564421, -0.02273890, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.0600, 53, 0.00500667, -0.52011377, -0.82612586, 33.44994736, 17.40861511, -3.08393908, -16.28861046, -16.52681351, -19.21882057, 30.68467712, 4.49151707, -102.06186676, -0.59796154, 0.19565104, -0.18178774, -0.75572211, 0.07027937, 0.01625582, -0.03436724, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.0800, 54, 0.01436504, -0.52796584, -0.82663631, 30.22332001, 18.02746582, -3.59401751, -16.83973503, -17.12309837, -19.27947426, 31.29587555, 4.83729935, -101.93812561, -0.59701788, 0.20127252, -0.18374708, -0.75451702, 0.06696584, 0.01468907, -0.02771899, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.1000, 55, 0.02931536, -0.54512846, -0.83832151, 28.55806541, 16.79847908, -2.61552429, -16.28861046, -17.86135674, -18.97621727, 31.87250900, 5.16363525, -101.81095123, -0.59615201, 0.20658398, -0.18556306, -0.75332093, 0.05800885, 0.02333122, -0.01026179, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.1200, 56, 0.03560445, -0.55256325, -0.83888227, 27.14259911, 13.65246201, -1.50089324, -16.20158958, -17.40704536, -18.94588661, 32.42786026, 5.41099167, -101.68963623, -0.59541279, 0.21125890, -0.18766090, -0.75208831, 0.05656243, 0.02271120, -0.00418077, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.1400, 57, 0.04196117, -0.56020749, -0.82952023, 28.21494102, 14.33516502, -1.08830178, -16.05655479, -17.37864876, -19.21882057, 33.00280762, 5.68408346, -101.55419922, -0.59463894, 0.21621712, -0.18971007, -0.75077611, 0.05454363, 0.02225231, -0.00790651, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.1600, 58, 0.03770599, -0.56746590, -0.81584835, 27.83470154, 13.99113750, -0.89050126, -15.85351181, -18.45764160, -18.82458878, 33.57131958, 5.92843485, -101.41552734, -0.59392446, 0.22095670, -0.19185179, -0.74941635, 0.06343351, 0.02141955, -0.01577473, 97.63400269, 311.88000488, 0.00000000, 0.00000000
1, 1.1800, 59, 0.03867944, -0.57149154, -0.80455834, 25.58833313, 13.30093956, -1.34606469, -15.50543118, -18.03172302, -18.94588661, 34.09389877, 6.16503525, -101.28992462, -0.59319729, 0.22538079, -0.19374745, -0.74818605, 0.06666567, 0.01776456, -0.02144569, 97.63400269, 311.88000488, 0.00000000, 0.00000000
