SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1,6.74,337,-0.00457574,0.10152169,-0.99763197,-0.62131983,-0.67939949,300.5219116,-29.39957428,34.24259567,-23.22180557,-0.01424361,0.79703236,-70.93423462,-0.81442964,0.00393451,0.00573691,-0.58022076,0.01812063,-0.1002701,-0.00227547,101.6260071,-25.02638626,26.46999931,0
1,6.76,338,-0.00216527,0.08254223,-0.99525195,1.73668885,1.08936954,254.2928162,-21.97389221,34.15741348,-24.07092285,0.0862264,0.82219863,-65.89949036,-0.83912337,0.0045339,0.0056116,-0.54389346,0.01616896,-0.0833959,-0.00464952,101.6260071,-25.02638626,26.46999931,0
1,6.78,339,-0.02082292,0.08763326,-1.00922024,0.97522599,-0.00467912,208.908493,-19.45032501,33.27718353,-24.98069382,0.17441265,0.81680936,-61.78097534,-0.85812187,0.00496557,0.00533545,-0.5133943,0.03512121,-0.08967316,0.00932459,101.6260071,-25.02638626,26.46999931,0
1,6.8,340,-0.01101523,0.06095271,-1.00106013,1.47572029,-0.33343649,160.507782,-15.04132843,33.05002594,-24.70775986,0.24407527,0.79346895,-58.62713242,-0.87192339,0.00524721,0.00499485,-0.48958877,0.0252465,-0.0648312,0.00116895,101.6260071,-25.02638626,26.46999931,0
1,6.82,341,-0.02649023,0.06111229,-1.00967145,-1.7183789,1.243572,109.2142868,-13.18490696,32.45373917,-25.95110893,0.24671428,0.80605501,-56.49590683,-0.88087672,0.00522568,0.00517742,-0.47328863,0.04066858,-0.06548321,0.00978141,101.6260071,-25.02638626,26.46999931,0
1,6.84,342,-0.02393705,0.05027211,-1.00180471,2.81585002,-0.31904465,61.87852478,-11.96663284,32.1414032,-25.37492561,0.30840039,0.79171294,-55.31235504,-0.88571602,0.00559063,0.00487039,-0.46416834,0.03792561,-0.05534663,0.00191554,101.6260071,-25.02638626,26.46999931,0
1,6.86,343,0.02305742,-0.11823675,-0.98993981,0.99071616,7.71587372,41.44629288,-11.18345642,31.60190773,-25.64785194,0.32853997,0.95849347,-54.31520081,-0.88970882,0.00636868,0.00613359,-0.45644304,-0.0086501,0.11282782,-0.00994141,101.6260071,-25.02638626,26.46999931,0
1,6.88,344,0.03770244,-0.04608475,-1.01683438,-3.53381395,-5.68089914,125.8935318,-10.28425121,31.43153954,-25.95110893,0.3377004,0.85859096,-51.75113297,-0.89970523,0.00592133,0.00545526,-0.43642372,-0.02221631,0.04146718,0.0169654,101.6260071,-25.02638626,26.46999931,0
1,6.9,345,0.03081216,-0.03360265,-0.99326628,-1.6608516,-2.17113256,154.2424164,-8.13776779,28.87603188,-26.52729988,0.35056725,0.81232351,-48.61952209,-0.9112972,0.00570617,0.00520085,-0.41167703,-0.01638969,0.02734034,-0.00661011,101.6260071,-25.02638626,26.46999931,0
1,6.92,346,0.02544904,-0.01566488,-1.0146569,-1.09571528,1.90629363,184.1827393,-6.22333574,28.81924438,-26.67892838,0.39832196,0.82955712,-44.89090347,-0.92420405,0.00597652,0.00536361,-0.38181451,-0.01096375,0.00937824,0.0147816,101.6260071,-25.02638626,26.46999931,0
1,6.94,347,0.070627,-0.08013842,-0.99965852,0.47259268,0.75296134,235.5091705,-4.19287777,27.42791176,-27.40674019,0.47173646,0.80163759,-40.09932327,-0.93935513,0.00626538,0.00516023,-0.34285018,-0.05620769,0.0723117,-0.00020684,101.6260071,-25.02638626,26.46999931,0
1,6.96,348,0.06726784,-0.03998205,-0.99572164,-0.03977468,-0.81962842,291.4262695,-1.40824771,25.38350487,-27.43707085,0.54525203,0.74462634,-34.21198654,-0.95572221,0.00645893,0.00481096,-0.29416022,-0.0539274,0.03108435,-0.00414968,101.6260071,-25.02638626,26.46999931,0
1,6.98,349,0.05070803,-0.01469083,-1.01606846,0.54138923,0.78959274,329.0645752,-0.59606457,24.16254044,-27.46739388,0.65107018,0.69519013,-27.60110092,-0.97109032,0.00696464,0.00453613,-0.23856796,-0.03809149,0.00484608,0.01619672,101.6260071,-25.02638626,26.46999931,0
1,7,350,0.06132158,0.04688041,-1.0054816,6.06576157,-0.36324009,348.8386841,1.43439329,21.55024529,-28.01325417,0.8570565,0.60287714,-20.6216526,-0.98380315,0.00829992,0.0038373,-0.17901929,-0.05004071,-0.05979306,0.00562915,101.6260071,-25.02638626,26.46999931,0
1,7.02,351,0.05388939,0.05862058,-0.99806947,-0.55965722,-1.01873553,342.4994507,2.85571575,20.10212135,-27.83130455,0.92069191,0.48457259,-13.80613804,-0.99270594,0.00848438,0.00323224,-0.12021876,-0.04436848,-0.07436216,-0.00176113,101.6260071,-25.02638626,26.46999931,0
1,7.04,352,0.03199628,0.05881996,-1.00694895,4.48444223,0.11257411,310.6167908,4.04498291,19.22189331,-28.49847031,1.04851019,0.37860543,-7.63058758,-0.99773455,0.00934935,0.00268766,-0.06656723,-0.02443254,-0.07603347,0.00712605,101.6260071,-25.02638626,26.46999931,0
1,7.06,353,0.04089552,-0.02081124,-0.99069762,-1.61030126,0.1620452,294.4978638,4.59610748,18.11450577,-28.31651115,1.04131651,0.28415605,-1.74023294,-0.99983996,0.00912365,0.00234134,-0.01520766,-0.03547533,0.00231901,-0.00911661,101.6260071,-25.02638626,26.46999931,0
1,7.08,354,0.03853026,0.04021929,-1.0195874,-0.37984726,0.19039184,292.1022034,6.36550713,17.85895538,-27.40674019,1.07486439,0.18352084,4.08697081,-0.99931937,0.00931674,0.0019349,0.03564135,-0.03413743,-0.05841212,0.01976285,101.6260071,-25.02638626,26.46999931,0
1,7.1,355,0.02922545,0.08216351,-0.99896365,2.79011369,1.72113574,274.669281,7.61278915,17.5466156,-27.52804756,1.12800527,0.10230046,9.53273773,-0.99649388,0.00973532,0.00170754,0.08308007,-0.02650207,-0.10176008,-0.00084053,101.6260071,-25.02638626,26.46999931,0
1,7.12,356,0.01990009,0.01527443,-1.01008916,5.0168848,2.02445865,240.7071533,8.0478878,16.80835915,-27.58869934,1.23066747,0.03225483,14.32319736,-0.99214166,0.01062052,0.00161812,0.12465803,-0.01858309,-0.03563314,0.01029756,101.6260071,-25.02638626,26.46999931,0
1,7.14,357,0.02956852,-0.0460685,-1.00013757,0.90306312,1.36650252,233.9252625,9.41119576,17.37625122,-27.13381386,1.24918461,-0.03360026,19.03090668,-0.98618197,0.01079946,0.00151291,0.16530688,-0.02971984,0.02449931,0.00037026,101.6260071,-25.02638626,26.46999931,0
